Date,P,X,r,M,D,delta,V_proxy
2004-06-07,76.61283874511719,4.33876467034056,0.015109192441331132,4.349805885381635,0.01104121504107436,0.010980484544609315,0.012786451204902528
2004-06-08,76.7197036743164,4.34015856813702,0.0013938977964595978,4.349805885381635,0.009647317244614761,0.00960093116652061,0.011466486594160906
2004-06-09,76.0050048828125,4.330799191839287,-0.009359376297732425,4.349805885381635,0.019006693542347186,0.018827205300825267,0.011677356668749249
2004-06-10,76.3790512084961,4.335708459731425,0.0049092678921374144,4.349805885381635,0.014097425650209772,0.013998522251810863,0.011471717307947374
2004-06-14,75.6242904663086,4.325777534043304,-0.009930925688120595,4.349805885381635,0.024028351338330367,0.0237419688561904,0.012494918540725704
2004-06-15,76.15863800048828,4.33281850692625,0.007040972882945695,4.349805885381635,0.016987378455384672,0.016843906494902083,0.013116966399268187
2004-06-16,76.14527893066406,4.332643080448354,-0.00017542647789614563,4.349805885381635,0.017162804933280817,0.017016362978448774,0.01219004972411762
2004-06-17,76.03173828125,4.331150862075792,-0.0014922183725616378,4.349805885381635,0.018655023305842455,0.018482095353169692,0.011899581865356376
2004-06-18,76.17518615722656,4.333035768678784,0.0018849066029922312,4.349805885381635,0.016770116702850224,0.016630281073535813,0.011792569959804291
2004-06-21,75.88692474365234,4.32924440004439,-0.003791368634394665,4.349805885381635,0.02056148533724489,0.0203515393932564,0.01184486216965006
2004-06-22,76.26903533935547,4.334267028126519,0.005022628082129721,4.349805885381635,0.015538857255115168,0.015418752116310164,0.012124915137974186
2004-06-23,76.92601776123047,4.3428441516858145,0.008577123559295075,4.349805885381635,0.006961733695820094,0.006937556964316416,0.012831711202216774
2004-06-24,76.6846694946289,4.339701812184463,-0.0031423395013518984,4.349805885381635,0.010104073197171992,0.010053198540846853,0.010405921100260616
2004-06-25,76.31595611572266,4.334882039831127,-0.004819772353335416,4.349805885381635,0.014923845550507409,0.014813036882837305,0.010545910184939729
2004-06-28,76.05453491210938,4.3314506475929395,-0.0034313922381876694,4.349805885381635,0.018355237788695078,0.018187806390955297,0.010299523289225563
2004-06-29,76.36957550048828,4.335584390425872,0.004133742832932441,4.349805885381635,0.014221494955762637,0.014120847181887664,0.010514730236007094
2004-06-30,76.77852630615234,4.340924995668111,0.005340605242238894,4.349805885381635,0.008880889713523743,0.008841571093338052,0.010851818770357043
2004-07-01,75.71265411376953,4.326945307817882,-0.013979687850229183,4.349805885381635,0.022860577563752926,0.02260125441162597,0.01313997671113754
2004-07-02,75.67240142822266,4.326413515741691,-0.0005317920761909178,4.349805885381635,0.023392369639943844,0.023120889138747436,0.012068982913426864
2004-07-06,75.00872802734375,4.317604480463333,-0.008809035278357413,4.349805885381635,0.03220140491830126,0.031688460267937035,0.012258655612507623
2004-07-07,75.22994995117188,4.320549422294385,0.0029449418310516506,4.349805885381635,0.029256463087249607,0.028832636054967664,0.009491506438112283
2004-07-08,74.70706939697266,4.313574724835958,-0.006974697458426604,4.349805885381635,0.03623116054567621,0.035582667522613076,0.010079969953089338
2004-07-09,74.90148162841797,4.316173671748325,0.0025989469123661735,4.349805885381635,0.03363221363331004,0.0330729381601188,0.009061343117760691
2004-07-12,74.93500518798828,4.316621140330136,0.00044746858181188287,4.349805885381635,0.033184745051498155,0.03264017186160184,0.008760194510636901
2004-07-13,74.9886245727539,4.317336429669613,0.0007152893394763993,4.349805885381635,0.032469455712021755,0.03194798216065231,0.007523987768720959
